file_name,cluster,n_origin_chr,origin_chr,n_path_karsim,n_path_omkar,total_alignment_cost,alignment_costs,event_chr,n_path_diff,approximated_distance,n_approximated_edges,karsim_missed_transition,omkar_missed_transition,SV_missed,CNV_missed,log10_CNV_missed,n_dummies,n_leftover_dummies,n_seg_changed,n_leftover_segchange
23Y_2p15-16-1_microdeletion_r2,7,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,14112,4.149588567787744,0,0,0,0
23Y_2p15-16-1_microdeletion_r2,8,2,"['Chr10', 'Chr12']",4,4,221066102,"[112251335, 2155, 108811264, 1348]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,15161,4,1,1,2,7006,3.8454701329816734,1,0,0,0
23Y_2p15-16-1_microdeletion_r2,9,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr1', 'Chr2', 'Chr4', 'Chr5', 'Chr6', 'Chr7', 'Chr10', 'Chr12', 'Chr14', 'Chr18']",0,0,0,0,0,0,4450,3.6483600109809315,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,0,1,['Chr1'],2,2,6176,"[3088, 3088]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,6176,3.7907072873276797,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,1,1,['Chr2'],2,2,2249292,"[2194491, 54801]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,783820,8,2,0,2,2158958,6.334244193725772,1,0,0,0
23Y_8q21_recurrent_microdeletion_r2,10,1,['Chr12'],2,2,260576319,"[131967411, 128608908]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,92201,4,1,1,2,1760118,6.245541784309042,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,11,1,['Chr13'],2,2,4450,"[2225, 2225]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,4450,3.6483600109809315,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,12,2,"['Chr6', 'Chr14']",4,4,157028411,"[157022330, 6081]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,35184,8,2,0,2,2011914,6.303609412704125,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,13,1,['Chr15'],2,2,159023717,"[2006913, 157016804]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,9358,3.9711830408561615,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,14,1,['Chr16'],2,2,9358,"[4679, 4679]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,147850,5,1,1,2,178423,5.251450837311651,1,0,0,0
23Y_8q21_recurrent_microdeletion_r2,15,1,['Chr17'],2,2,204161,"[167701, 36460]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,2,0,2,1377986,6.139244805268535,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,16,1,['Chr18'],2,2,1377988,"[1376940, 1048]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,13820,4.14050804303818,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,17,1,['Chr19'],2,2,13820,"[6910, 6910]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,18,1,['Chr20'],2,2,3800,"[1900, 1900]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,896,2.9523080096621253,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,19,1,['Chr21'],2,2,896,"[448, 448]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,2,1,['Chr3'],2,2,9924,"[4962, 4962]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,9924,3.9966867556001713,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,20,1,['Chr22'],2,2,5504,"[2752, 2752]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,21,1,['ChrX'],1,1,5760,"[2880, 2880]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,22,1,['ChrY'],1,1,5282,[5282],"['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,3,1,['Chr4'],2,2,3650949,"[1879526, 1771423]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,1,1,2,3618047,6.558474204234152,1,0,0,0
23Y_8q21_recurrent_microdeletion_r2,4,1,['Chr5'],2,2,11088,"[5544, 5544]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,11088,4.044853217267732,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,5,1,['Chr7'],2,2,1976,"[988, 988]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,1976,3.295786940251609,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,6,1,['Chr8'],2,2,441706,"[423948, 17758]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,406190,2,0,0,0,414824,5.617863874925398,1,0,0,0
23Y_8q21_recurrent_microdeletion_r2,7,1,['Chr9'],2,2,504,"[252, 252]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,504,2.7024305364455254,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,8,1,['Chr10'],2,2,149022,"[122501, 26521]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,95980,2,0,0,0,117322,5.069379457833577,0,0,0,0
23Y_8q21_recurrent_microdeletion_r2,9,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr2', 'Chr4', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr14', 'Chr16', 'Chr17']",0,0,0,0,0,0,14112,4.149588567787744,0,0,0,0
23Y_CMT1A_r1,0,1,['Chr1'],3,3,3878183,"[144124, 3589935, 144124]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,26904,6,1,0,1,3622955,6.559062939783072,0,0,0,0
23Y_CMT1A_r1,1,1,['Chr2'],2,2,143773,"[97171, 46602]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,50569,2,0,0,0,66763,4.824535843498112,0,0,0,0
23Y_CMT1A_r1,10,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,0,0,0,0,0,2696,3.4307198878632823,0,0,0,0
23Y_CMT1A_r1,11,1,['Chr14'],2,2,174682251,"[174647243, 35008]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,0,0,1,1,2,174633099,8.242126560965875,1,0,0,0
23Y_CMT1A_r1,12,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,0,0,0,0,0,9358,3.9711830408561615,0,0,0,0
23Y_CMT1A_r1,13,2,"['Chr13', 'Chr16']",4,4,281587068,"[234361262, 12041, 13304, 47200461]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,9711,2,3,3,6,249293103,8.396710263379521,1,0,0,0
23Y_CMT1A_r1,14,1,['Chr17'],2,2,174133,"[138357, 35776]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,102581,2,0,0,0,117987,5.0718341586681035,0,0,0,0
23Y_CMT1A_r1,15,1,['Chr18'],2,2,174856,"[106725, 68131]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,79102,6,0,0,0,110662,5.043998514975502,0,0,0,0
23Y_CMT1A_r1,16,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_CMT1A_r1,17,1,['Chr20'],2,2,147186,"[118395, 28791]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,103060,3,1,1,2,124744,5.096019665882143,1,0,0,0
23Y_CMT1A_r1,18,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_CMT1A_r1,19,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_CMT1A_r1,2,1,['Chr4'],2,2,3980,"[1990, 1990]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,0,0,0,0,0,3980,3.5998830720736876,0,0,0,0
23Y_CMT1A_r1,20,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_CMT1A_r1,21,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_CMT1A_r1,3,1,['Chr5'],1,2,482396,"[89984, 392412]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",1,0,0,0,2,2,3729427,6.571642110668145,2,0,0,0
23Y_CMT1A_r1,4,1,['Chr6'],2,2,343711777,"[173025798, 170685979]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,46892,3,0,0,0,138672,5.141988779219784,0,0,0,0
23Y_CMT1A_r1,5,2,"['Chr3', 'Chr7']",5,4,232634535,"[345896, 41577, 113872151, 110766683, 7608228]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",-1,309618,28,7,8,15,797188250,8.90156088887721,3,0,0,0
23Y_CMT1A_r1,6,1,['Chr8'],2,2,5020,"[2510, 2510]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,0,0,0,0,0,5020,3.7007037171450192,0,0,0,0
23Y_CMT1A_r1,7,1,['Chr9'],2,2,504,"[252, 252]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,0,0,0,0,0,504,2.7024305364455254,0,0,0,0
23Y_CMT1A_r1,8,1,['Chr10'],2,2,7630,"[5475, 2155]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,1660,2,1,1,2,7626,3.882296800937652,0,0,0,0
23Y_CMT1A_r1,9,1,['Chr11'],2,2,14112,"[7056, 7056]","['Chr1', 'Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr7', 'Chr7', 'Chr10', 'Chr13', 'Chr14', 'Chr16', 'Chr17', 'Chr18', 'Chr20']",0,0,0,0,0,0,14112,4.149588567787744,0,0,0,0
23Y_CMT1A_r2,0,1,['Chr2'],2,2,4342,"[2171, 2171]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,4342,3.637689819118401,0,0,0,0
23Y_CMT1A_r2,1,1,['Chr4'],2,2,51764,"[27489, 24275]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,118268,3,0,0,0,128222,5.10796254670299,1,0,0,0
23Y_CMT1A_r2,10,1,['Chr14'],2,2,20870,"[10435, 10435]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,20870,4.319522449065454,0,0,0,0
23Y_CMT1A_r2,11,1,['Chr15'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,9358,3.9711830408561615,0,0,0,0
23Y_CMT1A_r2,12,1,['Chr16'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,7186,3.8564872128686307,0,0,0,0
23Y_CMT1A_r2,13,2,"['Chr3', 'Chr17']",4,4,7502329,"[5273470, 41200, 2150575, 37084]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,61066,2,4,4,8,561750416,8.749543402704763,2,1,0,0
23Y_CMT1A_r2,14,1,['Chr18'],2,2,13820,"[6910, 6910]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,13820,4.14050804303818,0,0,0,0
23Y_CMT1A_r2,15,1,['Chr19'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_CMT1A_r2,16,1,['Chr20'],2,2,896,"[448, 448]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,896,2.9523080096621253,0,0,0,0
23Y_CMT1A_r2,17,1,['Chr21'],2,2,5504,"[2752, 2752]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_CMT1A_r2,18,1,['Chr22'],2,2,5760,"[2880, 2880]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_CMT1A_r2,19,1,['ChrX'],1,1,5282,[5282],"['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_CMT1A_r2,2,1,['Chr6'],2,2,7796983,"[4010563, 3786420]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,1,1,2,7770695,6.890459863223911,1,0,0,0
23Y_CMT1A_r2,20,1,['ChrY'],1,1,5282,[5282],"['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_CMT1A_r2,3,1,['Chr7'],2,2,97383,"[67592, 29791]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,134507,5,0,0,0,137461,5.138179498985977,1,0,0,0
23Y_CMT1A_r2,4,2,"['Chr5', 'Chr8']",5,4,801598990,"[8062258, 183579005, 529197391, 62583, 80697753]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",-1,98809,26,3,7,10,692596603,8.840480357121075,4,0,0,0
23Y_CMT1A_r2,5,1,['Chr9'],2,2,504,"[252, 252]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,504,2.7024305364455254,0,0,0,0
23Y_CMT1A_r2,6,1,['Chr10'],2,3,8837629,"[8807740, 29889]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",1,5340,3,2,1,3,789360,5.897275115194261,1,0,0,0
23Y_CMT1A_r2,7,2,"['Chr1', 'Chr11']",4,5,238473811,"[121607484, 13995, 111763076, 7056, 5082200]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",1,11854,4,2,1,3,10191570,7.008241091741006,1,0,0,0
23Y_CMT1A_r2,8,1,['Chr12'],2,2,2696,"[1348, 1348]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,0,0,0,2696,3.4307198878632823,0,0,0,0
23Y_CMT1A_r2,9,1,['Chr13'],2,2,187860462,"[187850771, 9691]","['Chr1', 'Chr3', 'Chr4', 'Chr5', 'Chr5', 'Chr6', 'Chr7', 'Chr8', 'Chr10', 'Chr11', 'Chr13', 'Chr17']",0,0,0,1,1,2,187860458,8.273835376803019,0,0,0,0
23Y_Cri_du_Chat_r1,0,1,['Chr1'],2,2,19546,"[16458, 3088]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,2,2,4,19542,4.290969008948517,0,0,0,0
23Y_Cri_du_Chat_r1,1,2,"['Chr2', 'Chr3']",4,4,12469561,"[12425290, 44271]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,71989,11,0,0,0,87839,4.943687382923936,0,0,0,0
23Y_Cri_du_Chat_r1,10,1,['Chr13'],2,2,73838245,"[73835735, 2510]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,3,3,6,185704504,8.268822437065712,1,0,0,0
23Y_Cri_du_Chat_r1,11,1,['Chr14'],2,2,73838745,"[5994, 73832751]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,20870,4.319522449065454,0,0,0,0
23Y_Cri_du_Chat_r1,12,1,['Chr15'],2,2,185824044,"[185790528, 33516]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,9358,3.9711830408561615,0,0,0,0
23Y_Cri_du_Chat_r1,13,1,['Chr16'],2,2,20870,"[10435, 10435]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,7186,3.8564872128686307,0,0,0,0
23Y_Cri_du_Chat_r1,14,1,['Chr17'],2,2,9358,"[4679, 4679]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,2096,3.321391278311689,0,0,0,0
23Y_Cri_du_Chat_r1,15,1,['Chr18'],2,2,7186,"[3593, 3593]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,8754,6,0,0,0,13820,4.14050804303818,0,0,0,0
23Y_Cri_du_Chat_r1,16,1,['Chr19'],2,2,2096,"[1048, 1048]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,3800,3.57978359661681,0,0,0,0
23Y_Cri_du_Chat_r1,17,1,['Chr20'],2,2,22574,"[15664, 6910]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,896,2.9523080096621253,0,0,0,0
23Y_Cri_du_Chat_r1,18,1,['Chr21'],2,2,3800,"[1900, 1900]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,5504,3.740678425227455,0,0,0,0
23Y_Cri_du_Chat_r1,19,1,['Chr22'],2,2,896,"[448, 448]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,5760,3.760422483423212,0,0,0,0
23Y_Cri_du_Chat_r1,2,1,['Chr4'],2,2,12372814,"[10096, 12362718]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,3980,3.5998830720736876,0,0,0,0
23Y_Cri_du_Chat_r1,20,1,['ChrX'],1,1,5504,"[2752, 2752]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_Cri_du_Chat_r1,21,1,['ChrY'],1,1,5760,"[2880, 2880]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,5282,3.722798396870905,0,0,0,0
23Y_Cri_du_Chat_r1,3,1,['Chr5'],2,2,3980,"[1990, 1990]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,364932,8,0,0,0,376024,5.575215564967365,1,0,0,0
23Y_Cri_du_Chat_r1,4,1,['Chr6'],2,2,400248,"[357707, 42541]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,312904,2,0,0,0,357502,5.553278475749782,0,0,0,0
23Y_Cri_du_Chat_r1,5,1,['Chr7'],2,2,376226,"[344565, 31661]","['Chr1', 'Chr2', 'Chr3', 'Chr5', 'Chr6', 'Chr8', 'Chr10', 'Chr12', 'Chr13', 'Chr18']",0,0,0,0,0,0,1976,3.295786940251609,0,0,0,0
